gene,baseMean_all,baseMean_LG3-LG6-LG9,baseMean_LG2-LG5-LG8,foldChange,log2FoldChange,pval,padj
ZNF275,1127.26535902626,1327.15427044973,927.376447602786,0.69877064652667,-0.51710908909385,0.223302980801936,1
RIF1,1796.79435379722,2083.82305759653,1509.76564999791,0.724517201445722,-0.464908152315867,0.223529092141655,1
PLIN3,2540.14622540459,2146.9693863371,2933.32306447207,1.36626217548288,0.450234352570923,0.223776337656155,1
ZBED3,65.9606318344797,78.8061806018817,53.1150830670776,0.673996413243371,-0.569187180942796,0.223918452301756,1
CXCR7,129.515112586774,96.5523717916418,162.477853381907,1.68279505067499,0.750859480066772,0.223974552178533,1
ZNF385C,7.62045835771506,4.68371193209812,10.557204783332,2.25402521256314,1.17250365297082,0.223980589978825,1
SLC35B4,373.240783495816,439.876759310934,306.604807680699,0.697024339637753,-0.520719059939165,0.223989161836394,1
ALOX5,771.386260198122,591.157226746054,951.61529365019,1.60974991186055,0.686836570983472,0.224073799024545,1
CNNM2,470.03674328425,547.521485239015,392.552001329484,0.716961821430842,-0.48003179813436,0.224250787290329,1
FBXW8,592.606030834151,693.674445698391,491.53761596991,0.708599861243311,-0.496956911936932,0.224304373371223,1
ATPAF1,869.499987534213,720.523534791988,1018.47644027644,1.41352279432547,0.49929514811084,0.22432685975817,1
CD300LB,43.9691099029328,27.0109429866389,60.9272768192268,2.25565160199571,1.17354425262668,0.22448357458313,1
FOXRED2,258.270098102911,212.660889507362,303.879306698461,1.42893837885476,0.514943703391401,0.224589241340381,1
WDR52,101.972819985858,82.3934069345319,121.552233037184,1.47526649958493,0.560975593729055,0.224609420091017,1
MICALL1,1508.89733088908,1769.95963620866,1247.83502556949,0.705007617146804,-0.504289249914153,0.22461647801478,1
TMEM138,369.438799629725,431.622837165,307.254762094451,0.711859372670297,-0.490335828961828,0.224678254925005,1
LOC100506354,7.55123143944241,4.60116506967157,10.5012978092133,2.28231277300443,1.19049651517691,0.225033301539605,1
PCBP3,237.95829119799,280.246247750643,195.670334645336,0.6982085798324,-0.518270009544101,0.225168878955196,1
DHRS7,1893.94963439643,1586.45806965546,2201.44119913739,1.3876453725723,0.472638919068494,0.22524437918943,1
NLRP11,3.56211441750875,1.34702042669083,5.77720840832668,4.28887958478797,2.10060081122459,0.225267552963522,1
FAM156A,6.47972046075622,3.08128371468845,9.87815720682399,3.20585772732803,1.68071040158954,0.225388663110049,1
LOC391764,11.0102772775063,3.46852657599523,18.5520279790174,5.34867690142873,2.41918205715479,0.225441415251518,1
SLC41A1,749.724704909347,877.941353373047,621.508056445647,0.707915231533195,-0.498351478037321,0.225466151589059,1
LOC100130172,4.58354587947233,6.77852708410387,2.3885646748408,0.352372225588972,-1.50482788114038,0.225486699310905,1
LIPE,68.8562686496977,81.8704444686382,55.8420928307571,0.682078779383545,-0.551989716250499,0.225495333309017,1
LOC643723,6.57168125659002,3.69604382294273,9.4473186902373,2.55606241235405,1.35392306355188,0.225512315226209,1
NRK,51.326319205723,37.5670723266351,65.085566084811,1.73251632490577,0.792868946445973,0.22561955946034,1
WDR96,122.440280429412,153.608650499833,91.2719103589907,0.594184702892691,-0.751016630987904,0.225627584086629,1
NRIP2,17.3394851468744,12.3234401652632,22.3555301284857,1.81406570151575,0.859226708090492,0.22576384674632,1
LOC100508736,12.576802027505,16.5997111181372,8.55389293687286,0.515303722817603,-0.956505079592049,0.225825401530542,1
ZNF165,386.270898226376,483.028221084987,289.513575367764,0.599371967785761,-0.738476483311774,0.225863054502553,1
BCL10,521.758751283968,612.42867127644,431.088831291496,0.703900472838754,-0.506556639735961,0.225884068240733,1
MIDN,2371.35147318462,2757.93587110637,1984.76707526287,0.719656717205198,-0.474619202897484,0.226045218192547,1
ZFP30,406.366658218764,488.154021399497,324.57929503803,0.664911648392219,-0.58876544283682,0.2260640600011,1
LINC00284,40.5411852600498,30.7786629761688,50.3037075439307,1.63436948456402,0.708734172767265,0.226073760667892,1
ITM2B,4901.71348487997,4081.07086285931,5722.35610690064,1.40217023893856,0.487661519079189,0.226278384577615,1
SNORD5,7.46928317792592,4.37075358276084,10.567812773091,2.41784684791489,1.27372286379657,0.226298670166726,1
PDIA5,741.077564619699,543.332656650598,938.822472588801,1.72789627330008,0.789016614210201,0.226409687017576,1
LINC00472,17.19001729226,12.0265113698222,22.3535232146978,1.85868723915972,0.894284028743493,0.226432993927793,1
DFFB,116.176653009092,137.688239939527,94.6650660786569,0.687531964387331,-0.540501306757472,0.226469355391677,1
ACVR2B,257.487761024078,214.271430520058,300.704091528098,1.4033793063231,0.488904994269789,0.226495579409502,1
RARB,381.367348458016,315.391155747381,447.343541168652,1.41837693612107,0.50424098223031,0.226535904740421,1
CACNB3,362.201989423053,448.179294802203,276.224684043902,0.616326294515254,-0.698233752332628,0.226574853882456,1
MAP3K7,1110.47957596286,1294.6684788787,926.290673047014,0.715465532805174,-0.483045827374671,0.226636691999454,1
LOC100130547,19.3371840134854,13.8950088213531,24.7793592056178,1.78332806579713,0.834572129413425,0.226692069108082,1
SMC1B,7.02603054265415,3.76256113147305,10.2894999538352,2.73470638596824,1.4513859451763,0.226793043620526,1
C6orf47,847.118492592625,988.488399416938,705.748585768313,0.713967494393055,-0.486069702349319,0.22685103973097,1
RAB39,427.73424124532,563.098490799863,292.369991690777,0.519216436320891,-0.945592040858259,0.22686141069193,1
BCL7A,181.546219074793,214.872139797929,148.220298351656,0.689806963764806,-0.535735401666676,0.226908268139463,1
BEX4,1040.41818312188,861.10782443614,1219.72854180763,1.41646435811487,0.502294300256175,0.22696733902697,1
HIST1H1E,45.1045543197812,54.2828729914862,35.9262356480763,0.661833717859978,-0.595459301649979,0.227006677270452,1
KLHL15,808.939563968265,990.99476644333,626.884361493199,0.632580900243379,-0.660678098216605,0.227040800173206,1
MYL12B,8129.09385304089,6822.61225595873,9435.57545012305,1.38298573861972,0.467786279461156,0.227146954192065,1
AK8,16.688999042924,11.9136000930937,21.4643979927544,1.80167185611654,0.849336272714894,0.227152864081714,1
SETD3,1386.42188245326,1615.55628881639,1157.28747609013,0.71633992829677,-0.481283735762932,0.227253258754769,1
NUP214,1355.22703743798,1567.14252251637,1143.31155235958,0.729551738870414,-0.45491779904043,0.227265302263622,1
WHSC1,1741.07466972603,2029.13222764096,1453.0171118111,0.716078081072301,-0.481811187517865,0.227347733243718,1
ZNF625,39.6067515092703,47.9486441802896,31.264858838251,0.652048861291956,-0.616948018004058,0.227349850909848,1
C6orf147,21.2275735469445,15.263426912434,27.191720181455,1.78149509526618,0.833088511512245,0.227379902643248,1
MS4A15,2.17912174574081,0.706768867610573,3.65147462387104,5.16643388129964,2.36916880724111,0.227385422255691,1
ACAT1,2505.90396283296,2092.41387724239,2919.39404842353,1.39522781806008,0.480500709976071,0.22738678010286,1
MKL1,1469.7162669772,1707.86232810635,1231.57020584805,0.72111796459238,-0.471692811826822,0.227423591893431,1
DAZAP1,1592.23602912247,1860.57108896669,1323.90096927826,0.711556240516196,-0.490950304815565,0.227600632087903,1
MYRIP,40.4998109625671,49.1609352964293,31.8386866287048,0.647642003487622,-0.626731538743225,0.227623951631311,1
LOC100507266,16.577380011939,11.8494818775088,21.3052781463693,1.79799238199674,0.846386908239012,0.227685366575131,1
PTPN7,8.25632146543989,5.02703469573733,11.4856082351425,2.28476804524179,1.19204770709275,0.227698223857322,1
ZW10,533.293379435032,621.203373669843,445.383385200221,0.716968716008508,-0.480017924696634,0.227755228532155,1
KIAA1430,1188.26646634202,1388.31031655014,988.222616133894,0.711816806626894,-0.490422098326505,0.227785211881987,1
BMP2K,674.278340545966,785.302852692492,563.25382839944,0.717244088020648,-0.479463923449288,0.227821239675732,1
HSP90B3P,77.3897705529882,62.6415169767179,92.1380241292585,1.47087791892881,0.556677509634958,0.227887929076152,1
CD63,13171.2584087016,11059.5831923976,15282.9336250056,1.38187247739238,0.466624486404726,0.227901556491743,1
FLJ33065,12.4118284687447,8.09108931005686,16.7325676274325,2.06802409245869,1.04825299313264,0.227919643546281,1
PEX12,301.655456077565,244.736232846199,358.574679308932,1.46514749834477,0.551045909984722,0.22801092109853,1
UBXN7,831.695482988772,967.045908670292,696.345057307252,0.720074456718131,-0.473782003909894,0.228046357397819,1
RBM6,1507.10968014925,1742.64444045883,1271.57491983966,0.729681219138923,-0.454661773378816,0.228088923473372,1
LOC100507540,16.6591040583332,10.536215252101,22.7819928645654,2.16225583090878,1.1125372280439,0.228228857610011,1
MAP7D2,175.328697010868,143.389909617497,207.26748440424,1.44548165876623,0.531550303055796,0.228408892629237,1
SIRT2,664.056098808807,778.853319105298,549.258878512317,0.705214788252137,-0.503865366805666,0.22844965122737,1
KIF21B,273.382679309473,214.205815512218,332.559543106728,1.55252340984066,0.634615022395127,0.228746984612695,1
CCDC51,178.176727016572,147.352308569142,209.001145464002,1.41837713635774,0.504241185900032,0.228778633411654,1
TNFSF11,5.82388545904369,3.25414464298074,8.39362627510664,2.57936483960904,1.36701585031512,0.22884233003244,1
DDX27,1120.73853132573,1299.68696160028,941.790101051171,0.724628413515482,-0.464686718251286,0.228889140631448,1
KRT79,5.41573195293132,3.01596595263082,7.81549795323183,2.59137472901987,1.37371765334443,0.228912285902323,1
GPRC5B,183.569068530387,231.242911654449,135.895225406326,0.587673042317496,-0.766914374214046,0.229195497111814,1
TTK,59.4916436114913,38.676483987579,80.3068032354035,2.07637290042172,1.05406556377171,0.22924096009454,1
FABP5,242.643679990581,201.107962537368,284.179397443794,1.41306885047374,0.498831761366897,0.229399190266253,1
CYP2B6,66.0381467643676,12.847181808197,119.229111720538,9.28056545790189,3.21421271035908,0.229517053035882,1
LOC284440,54.2374717161568,42.8157610118082,65.6591824205055,1.533528328561,0.616854817467,0.22952276675024,1
FOXD1,71.4704911943913,86.1581579065134,56.7828244822691,0.659053371868533,-0.601532791699305,0.229574085139683,1
SLC16A4,239.570607894039,170.484765513083,308.656450274995,1.81046352937212,0.85635911493951,0.229638023834473,1
CLCNKB,5.38319181348652,3.04922460689598,7.71715902007706,2.53085948559654,1.33962741062502,0.229686877028889,1
LOC553103,20.4232827210493,14.7377813235728,26.1087841185257,1.77155458785138,0.825015920668831,0.229699945425288,1
P2RY1,304.213152158864,253.933317998699,354.492986319028,1.39600816904556,0.481307383816218,0.229709830018863,1
RAB2B,566.128549508629,660.76062916709,471.496469850168,0.713566228127884,-0.486880758308212,0.229718984931337,1
TMEM205,825.264813573815,684.279116210105,966.250510937526,1.41207072968868,0.497812354059138,0.229856951293737,1
LOC728975,66.0011108863526,51.5112945785644,80.4909271941409,1.56258793052419,0.643937375926313,0.229877658751684,1
ANKDD1A,60.1676115235191,48.7020181330941,71.6332049139442,1.47084674639526,0.556646934061315,0.229963775572886,1
GOLGA4,5810.78082972362,6750.4916746238,4871.06998482344,0.72158743682843,-0.470753874064443,0.230009256058065,1
PDIA3P,6078.9200787955,5127.99797117148,7029.84218641952,1.37087460368351,0.455096611293859,0.230030682372446,1
CEP290,448.298884675112,522.85892094644,373.738848403784,0.714798645354028,-0.484391194619428,0.230059989807342,1
LGALS2,5.36656131402766,2.9494486441005,7.78367398395481,2.63902678879449,1.40000599555422,0.230085503083906,1
EFNA5,569.343133800942,662.857766769897,475.828500831988,0.717844045413692,-0.478257648258309,0.230117794767265,1
EVI5L,534.125084371456,619.80490535512,448.445263387793,0.723526483113028,-0.466882270450222,0.230151462211291,1
MCM3AP,2635.34477502627,3055.3674516471,2215.32209840544,0.725059140500826,-0.463829419446041,0.23022361850833,1
BTBD8,14.9520903665852,19.3816669444392,10.5225137887313,0.542910670113969,-0.881213256683755,0.230355852186626,1
CLDN12,3082.53365952115,2592.19234272919,3572.87497631311,1.37832170762121,0.462912660045673,0.23037219154472,1
TMBIM1,4331.09023332918,3652.35238078316,5009.8280858752,1.37167161422715,0.455935133674054,0.230504996657901,1
DNAJC27,158.784206970109,186.009581003722,131.558832936497,0.707269121443076,-0.499668818616574,0.230529508732027,1
GLIS3,2189.48784040719,2554.97420707129,1824.00147374309,0.713902108559404,-0.486201831806831,0.230559261612876,1
FBXW7,1556.96846704953,1850.56595116802,1263.37098293103,0.682694384457701,-0.550688209932242,0.23061882749581,1
SFXN3,727.650625567571,612.361587772424,842.939663362717,1.37653909094635,0.461045580157715,0.230695816864381,1
HYAL1,51.9464629894957,40.4026941775566,63.4902318014348,1.57143559591388,0.652083145595354,0.230696344131078,1
LOC100652793,1.48607017175888,0,2.97214034351775,Inf,Inf,0.230736353679355,1
PPP6R2,1167.13576485766,1355.57884927558,978.692680439742,0.72197399728002,-0.469981217152633,0.230831235765046,1
LOC100286793,25.6247451670625,19.2314032270097,32.0180871071152,1.66488564194563,0.735423084525353,0.230956279137869,1
PI4KAP2,104.612246125348,123.612242314276,85.6122499364198,0.692587144554471,-0.529932485665297,0.230975000543508,1
WASL,2243.70404291441,2614.66762264099,1872.74046318782,0.716244178407741,-0.481476587114035,0.23104167382548,1
MEF2D,1520.7793564137,1774.31837178814,1267.24034103925,0.714212489251369,-0.485574732703128,0.231095973356932,1
FZR1,1250.55285282349,1456.33845373552,1044.76725191146,0.717393164502125,-0.479164095878332,0.231170147082711,1
FCRL4,13.9342375334318,2.44103215560819,25.4274429112555,10.4166767540677,3.38082318103242,0.231202987775006,1
NCK2,1426.43462998737,1679.20226490046,1173.66699507429,0.69894319440062,-0.516752887479415,0.231283022986355,1
XRN2,3074.60353278393,3589.58834530574,2559.61872026211,0.713067481291952,-0.487889482007113,0.231366025392989,1
WHAMMP2,89.0599507289252,105.355730690096,72.7641707677544,0.690652234018387,-0.53396864556492,0.231534559961256,1
TNR,294.773370496472,240.365466047678,349.181274945266,1.45270982844101,0.538746560592284,0.231592218429439,1
TTLL9,12.0323378183279,8.19206481932501,15.8726108173308,1.93755923169546,0.954240414627975,0.231710432967271,1
CXorf27,3.0017696217849,0.706768867610573,5.29677037595923,7.49434591518784,2.90580256942158,0.231719350421332,1
INPP4B,555.749678783524,468.134694132634,643.364663434414,1.37431528040546,0.458713009468745,0.231944932086997,1
THSD1P1,151.648090833328,179.857959047769,123.438222618887,0.686309481506471,-0.543068808939835,0.231971157622313,1
GPR123,136.82087546422,95.6920824299136,177.949668498527,1.8596070226485,0.894997779195499,0.232022726526488,1
PRKAB1,818.850008061709,945.418034358412,692.281981765005,0.732249604519981,-0.449592585966355,0.232048717706399,1
SYT5,687.395352652988,575.610010081229,799.180695224747,1.38840652738469,0.473430052909123,0.232060429763222,1
P2RX2,5.28473179409517,2.81761357351256,7.75185001467779,2.75121119785564,1.46006689298153,0.232074520526983,1
TSPAN12,691.600986979681,493.575634439347,889.626339520014,1.80241137820861,0.849928326116809,0.232079246256943,1
PTGR2,258.366532647103,215.5452315064,301.187833787806,1.39733007166462,0.48267284859784,0.232097881393512,1
TRIM45,47.1787814968608,37.5908690839705,56.7666939097511,1.51011922025388,0.594662451324814,0.23221472378517,1
SOD3,118.277900713329,97.2669078626916,139.288893563966,1.43202756851894,0.518059266752111,0.23225999417957,1
LOC100507322,11.0403644869136,7.03273532835002,15.0479936454773,2.13970709018673,1.09741331603872,0.232269571980281,1
POLA1,306.196704371079,354.41645762571,257.976951116448,0.727892132449704,-0.458203424010242,0.232323000364544,1
FBXO18,1633.30651586707,1901.09369379857,1365.51933793557,0.718280925548247,-0.477379890631678,0.232478676089821,1
ALLC,9.98790714175286,5.58593893886372,14.389875344642,2.57608890862118,1.36518238608195,0.232499792798945,1
FLJ21408,4.0288772393771,1.98847153224377,6.06928294651043,3.0522352712095,1.60986617171542,0.232578822795957,1
PRPF8,7496.35988365971,8652.51565094356,6340.20411637586,0.732758468421199,-0.448590358784323,0.232612659579986,1
SPHAR,40.1856399940003,49.4255209540557,30.945759033945,0.626108909660479,-0.675514463670803,0.232667008538662,1
FLJ39639,34.4535328412293,25.0882843634706,43.818781318988,1.74658341256645,0.80453554397662,0.232727807021661,1
SHROOM3,1653.05831795416,1910.14432328935,1395.97231261897,0.730820334148913,-0.452411319203739,0.232777616681481,1
FOXD4L1,3.12294604145261,4.86314051735691,1.38275156554831,0.284333047875784,-1.81434630246495,0.232926897301564,1
C15orf38,83.9408877615402,101.518677658775,66.3630978643051,0.653703332182525,-0.613292043710624,0.232992420217448,1
C19orf38,11.8659668240681,7.84584781572257,15.8860858324135,2.02477618805948,1.01776244615936,0.233046130651283,1
NUDT1,58.5660296764615,46.9250342939016,70.2070250590215,1.49615287693345,0.581257597368077,0.233047758920228,1
HNRNPH3,3369.85394288096,3899.53378423467,2840.17410152726,0.728336836831554,-0.457322281223175,0.233174406720361,1
SULT4A1,265.948790203115,312.62507246157,219.27250794466,0.701391306263879,-0.511708546372085,0.233237629971832,1
C7orf53,72.4815016634064,88.7570098659946,56.2059934608183,0.633256951148738,-0.659137086656221,0.233322431144394,1
PGM5,93.1388672151794,76.2703817863645,110.007352643994,1.44233384004984,0.528405126882136,0.233365996504911,1
CDK18,139.049456653158,115.789053271241,162.309860035075,1.40177206263925,0.487251776713273,0.233403482767202,1
TNIP2,538.687893203058,636.154944299425,441.220842106692,0.693574491655634,-0.527877254918503,0.233609217633152,1
METTL2A,277.794664202976,323.985153366908,231.604175039045,0.71486045774683,-0.484266442596484,0.233668564141532,1
BTK,22.9402884453977,16.940634788831,28.9399421019643,1.70831509342521,0.77257410013177,0.233688659831594,1
IPO7,7260.70488403199,8471.80527898253,6049.60448908145,0.714086819734837,-0.485828604965922,0.233814822264221,1
HIPK3,2474.58965110817,2882.29748841459,2066.88181380176,0.717095241594459,-0.479763350505708,0.233816375530399,1
LOC728558,3.99290780304333,1.90592466981722,6.07989093626944,3.18999540357096,1.67355434522834,0.233826308222797,1
LOC100630918,63.2473877987419,44.7670893557879,81.7276862416959,1.82561983407415,0.868386370690247,0.23383042451584,1
CYP2D7P1,19.0009435973757,13.8539829636488,24.1479042311026,1.74302973335999,0.801597179793568,0.233859210465645,1
MRPS18B,919.699146708522,767.854075958548,1071.5442174585,1.39550501977975,0.480787313940582,0.233912006765476,1
UBE2Q2P1,37.8355053462596,47.025798686174,28.6452120063452,0.609138234897585,-0.715158431336085,0.234025245255553,1
C7orf26,431.975751731056,507.662838865642,356.28866459647,0.701821439978917,-0.510824073509788,0.234026324996093,1
NTRK3,3.98559630493054,1.87266601555206,6.09852659430902,3.25660130726042,1.70336710713141,0.234081968621207,1
ZNF517,72.774054808189,86.814153124909,58.7339564914691,0.67654817074541,-0.563735436041962,0.234082993520014,1
KDM5B,2256.06290872916,2628.68490218635,1883.44091527196,0.716495504541246,-0.480970442174396,0.234120751416781,1
FLJ45445,16.2708933159358,20.580327599628,11.9614590322436,0.581208388172586,-0.782872570361782,0.234147713524212,1
GOLGA6L5,22.4370894919258,30.9730560437029,13.9011229401487,0.448813411260879,-1.15581230826668,0.234152088305612,1
C19orf67,6.21154103388485,3.67344661208,8.74963545568971,2.38185997502097,1.25208860242087,0.234218986075266,1
CTU2,268.207881473419,311.981657712823,224.434105234015,0.719382372923365,-0.475169285438544,0.234340214600164,1
RAB8A,659.95993745177,774.411881514544,545.507993388996,0.704415836598641,-0.505500750843885,0.234435621303309,1
ZYG11B,1151.24021044845,1345.7417794853,956.738641411607,0.710937756407865,-0.492204839476677,0.234477018383838,1
TLK2,864.032055398512,1004.24971584931,723.81439494771,0.720751406273056,-0.472426348292141,0.23454445053537,1
ECE1,4260.83266046419,4969.73309245734,3551.93222847104,0.714712875398052,-0.484564316540442,0.234553736333682,1
LOC728554,64.1996140806943,84.0704784715185,44.3287496898702,0.527280806482955,-0.923356612669578,0.234587926177266,1
FOPNL,642.091852389987,747.570479253126,536.613225526849,0.717809544944795,-0.478326987625033,0.234633362288975,1
ANKRD56,100.764503981321,119.084866609556,82.4441413530856,0.692314176438518,-0.530501204528277,0.234706626374468,1
ZNF805,430.590273796007,500.884037238158,360.296510353855,0.719321207240914,-0.475291956192984,0.234800073084009,1
CES4A,190.524620856267,143.129567301477,237.919674411058,1.66226782415909,0.733152847485552,0.234960038051423,1
SH3TC1,796.429758657593,922.576149669942,670.283367645244,0.726534463182299,-0.460896861127049,0.234961899170913,1
HCRTR1,11.4794572572277,7.24054960439802,15.7183649100573,2.17088008077587,1.11828003380736,0.234967022230526,1
C9orf93,21.9790860423535,28.0411223945522,15.9170496901547,0.567632403089794,-0.816971147415185,0.235040305270171,1
PXT1,6.17029221301021,3.49232333333066,8.84826109268976,2.53363169676821,1.34120682129634,0.235046241505436,1
TRIM10,8.0199886450421,5.26810762605048,10.7718696640337,2.04473226985103,1.03191195404995,0.235158364554269,1
AQP3,2470.6141267667,1818.72906806846,3122.49918546494,1.71685779937587,0.779770551494398,0.235190485279193,1
SOBP,773.340447664705,893.221026713897,653.459868615512,0.731576898743135,-0.450918575561966,0.235224671357379,1
PIBF1,425.362438752726,495.890278141563,354.834599363889,0.715550626831593,-0.482874250374309,0.235456493499661,1
DOK4,1004.37718978885,843.187488507387,1165.56689107031,1.38233418659188,0.467106437039839,0.235464376648132,1
ELF3,3204.44681471503,3760.92386209417,2647.96976733588,0.704074281860475,-0.506200449521421,0.235649026770423,1
CFL2,2512.4888064527,2095.87127179492,2929.10634111048,1.3975602321234,0.482910461754099,0.235657449775182,1
MORC2-AS1,52.1947467652642,62.0819064695779,42.3075870609505,0.681480152058193,-0.553256455383216,0.235757385600573,1
HERPUD2,952.185673839013,1109.12288403847,795.248463639557,0.717006632073038,-0.47994163144884,0.235785681328277,1
DPCR1,1.72915621326631,0,3.45831242653262,Inf,Inf,0.23578844100151,1
GNPTAB,1561.17730568902,1306.1585115827,1816.19609979535,1.39048674696812,0.475589994109636,0.235808300197109,1
LOC100132859,6.13172956386555,3.42580602480034,8.83765310293076,2.57972956990343,1.36721983750593,0.235827191288696,1
LOC100128071,16.1489882005377,11.6433622949513,20.654614106124,1.77393896907941,0.826956375748848,0.235885322428404,1
AEBP2,972.830662117983,1126.19513718722,819.466187048749,0.727641382909402,-0.458700499643417,0.235944605524482,1
MCM3AP-AS1,13.8455126115574,9.49636469482095,18.1946605282939,1.91596059260621,0.938067888090658,0.236092155010854,1
ZNF19,54.206145278733,65.1255537135431,43.2867368439228,0.664665931814123,-0.589298686023223,0.236131197996078,1
LFNG,190.546584653821,158.333392018753,222.759777288888,1.40690333510005,0.492523207918737,0.236230398463412,1
RRH,6.6651143508965,9.21666499974883,4.11356370204418,0.446318023076274,-1.16385602865664,0.236293318658402,1
SMURF2,1077.68714144067,1261.94847973281,893.425803148536,0.707973279018254,-0.498233185080985,0.236300397684176,1
RIMS1,3.99240283705147,5.90666449164019,2.07814118246275,0.351829900852499,-1.50704999701638,0.236340384918053,1
KLHDC1,65.6523142859143,78.1107775771284,53.1938509947001,0.681005267706819,-0.554262137083038,0.236361105863946,1
H19,187.932255875394,143.075108884057,232.78940286673,1.62704333886178,0.702252679976784,0.236363199605791,1
ZDBF2,699.794573957402,815.463126760351,584.126021154453,0.716311997422927,-0.481339989110256,0.236406415446762,1
MGEA5,3092.15876173487,3557.23868206869,2627.07884140105,0.738516325779211,-0.437298281059967,0.236609808127474,1
GPR143,18.0783061901886,13.0818963339806,23.0747160463965,1.76386629715597,0.818741207301003,0.236847856792287,1
AKR1B10,44.695377855521,58.472082926065,30.9186727849771,0.528776661232885,-0.91926959328123,0.236853531033481,1
ZFR2,68.4302074976382,55.3112081507385,81.5492068445379,1.47437037756061,0.560098990340813,0.236916740279264,1
BROX,553.217165159088,645.004320173042,461.430010145135,0.715390572921034,-0.483196987582576,0.237031600112927,1
RAB11FIP3,1221.51544887375,1419.02998441447,1024.00091333303,0.721620349520356,-0.470688072067139,0.237115246208332,1
FTH1,16914.5711554624,19772.1219155528,14057.0203953721,0.710951533447442,-0.492176882213313,0.237135251517552,1
LOC100506606,31.6057691662138,38.3258125253746,24.8857258070531,0.649320240518759,-0.622997913335439,0.237246952781059,1
PSTK,43.9636563470414,53.4120006930582,34.5153120010245,0.646208933444996,-0.629927399765813,0.2372570021463,1
LOC100128028,9.4342329241809,5.98921135406674,12.879254494295,2.15040908275008,1.10461113679833,0.237432050042753,1
LOC100216001,17.0346698355378,10.0129687561851,24.0563709148905,2.40252132016597,1.26454923364679,0.237575984942121,1
TMEM88,14.4600848397261,18.7562453927825,10.1639242866698,0.541895463288237,-0.88391352585709,0.237698722943781,1
GPNMB,1570.90923313251,1315.7495487264,1826.06891753863,1.38785448895362,0.472856314984121,0.237831417288685,1
FLII,4109.52816101572,4765.68742008634,3453.36890194511,0.724631852141604,-0.464679872153354,0.237859212673785,1
FYN,1475.94793301983,1705.88356223724,1246.01230380242,0.730420487883883,-0.453200862213183,0.237942729270285,1
RPL7L1,610.564271644331,511.352616006518,709.775927282144,1.38803617125349,0.473045164031513,0.238074423124264,1
NETO1,24.9029276881249,18.2515023212935,31.5543530549564,1.72886332858982,0.789823824469433,0.238151264521912,1
CFB,1933.1148861538,1328.74275555239,2537.48701675521,1.90969019861209,0.93333861460793,0.238229785439052,1
KAAG1,2.22308544156715,3.78805258229902,0.658118300835277,0.173735260146747,-2.52503751138354,0.238283270733212,1
MTUS2,605.4575364287,734.491062547201,476.424010310199,0.648645074942056,-0.624498813406557,0.238312978401334,1
MGC72080,90.0652262473931,106.371650015189,73.7588024795973,0.693406584076351,-0.528226559515921,0.238313670739539,1
CHST11,1163.89572019983,955.028726423257,1372.76271397641,1.43740463087182,0.523466239095241,0.23835859422986,1
TMEM190,17.0470094079948,11.2323226763091,22.8616961396806,2.0353489477203,1.02527615664808,0.23836614046672,1
LOC100132858,2.87466898511314,5.74933797022628,0,0,-Inf,0.23838736137448,1
TMEM199,769.402710156476,637.276105177794,901.529315135158,1.41466047104283,0.500455837141776,0.238454200515676,1
LOC647859,9.32186033489564,14.6313629262256,4.0123577435657,0.274229937689117,-1.86654201611902,0.238456859093362,1
ASCL1,112.60819679123,157.3449542192,67.8714393632592,0.431354406628802,-1.2130544005556,0.238500426423718,1
PTGDR,13.166247251722,6.25944915220914,20.0730453512349,3.20683895070073,1.68115190262286,0.238708500154039,1
MRPL38,547.238992580327,636.149690613796,458.328294546858,0.720472400300367,-0.472984929875888,0.238727235960224,1
PVRL2,2795.54830167361,2334.28191517342,3256.81468817381,1.39521052149001,0.480482824846333,0.238731187673803,1
FAM131A,485.24764810726,394.762417416552,575.732878797969,1.45842880020277,0.544414956272642,0.238770639191724,1
ZSCAN23,21.34489569429,15.9226022653737,26.7671891232063,1.68108131303486,0.749389508675802,0.238780037642081,1
MARK2,1642.06793181766,1904.12072089004,1380.01514274528,0.724751917042433,-0.464440850520726,0.238946507275752,1
LOC283683,78.5206477571294,63.1282499062392,93.9130456080195,1.48765482565259,0.573039822758413,0.238956690711413,1
DPYSL4,795.102954394668,933.627193754806,656.578715034529,0.703255774281746,-0.5078786016404,0.239060273283582,1
PCNXL2,536.748860543139,655.515047867283,417.982673218995,0.637640088627867,-0.649185760028067,0.239077731181876,1
DENND4A,1972.22172123416,2271.50673925513,1672.93670321318,0.736487668868534,-0.441266724699076,0.23935478285697,1
MYL7,17.2739257144115,12.7017162766582,21.8461351521649,1.71993569029025,0.782354622465824,0.239458998522817,1
SULT1A1,299.407524534798,210.199687529915,388.615361539681,1.8487913379242,0.886582405526645,0.239459679058999,1
WEE1,2014.70946009492,1670.23149682443,2359.18742336541,1.41249127911363,0.498241960187395,0.239464168259139,1
COL12A1,11708.7384116227,14935.1845297264,8482.29229351914,0.567940240486239,-0.816188959681723,0.239524095221379,1
HIC2,269.341986862098,312.382740287517,226.301233436679,0.724435777816634,-0.465070296246969,0.239566350607627,1
CTBS,1175.05791208737,983.640545030751,1366.475279144,1.38920186448931,0.474256252118038,0.239575707012281,1
BTN2A3P,17.2416021684598,12.4059870276898,22.0772173092299,1.7795615342781,0.831521819705241,0.239604189899131,1
